,country,date,accumulated_recovered,increase_of_recovered
1956,Holy See,2020-03-13,0,0.0
1957,Holy See,2020-03-14,0,0.0
1958,Holy See,2020-03-15,0,0.0
1959,Holy See,2020-03-16,0,0.0
1960,Holy See,2020-03-17,0,0.0
1961,Holy See,2020-03-18,0,0.0
1962,Holy See,2020-03-19,0,0.0
1963,Holy See,2020-03-20,0,0.0
1964,Holy See,2020-03-21,0,0.0
1965,Holy See,2020-03-22,0,0.0
1966,Holy See,2020-03-23,0,0.0
1967,Holy See,2020-03-24,0,0.0
1968,Holy See,2020-03-25,0,0.0
1969,Holy See,2020-03-26,0,0.0
1970,Holy See,2020-03-27,0,0.0
1971,Honduras,2020-03-01,0,0.0
1972,Honduras,2020-03-02,0,0.0
1973,Honduras,2020-03-03,0,0.0
1974,Honduras,2020-03-04,0,0.0
1975,Honduras,2020-03-05,0,0.0
1976,Honduras,2020-03-06,0,0.0
1977,Honduras,2020-03-07,0,0.0
1978,Honduras,2020-03-08,0,0.0
1979,Honduras,2020-03-09,0,0.0
1980,Honduras,2020-03-10,0,0.0
1981,Honduras,2020-03-11,0,0.0
1982,Honduras,2020-03-12,0,0.0
1983,Honduras,2020-03-13,0,0.0
1984,Honduras,2020-03-14,0,0.0
1985,Honduras,2020-03-15,0,0.0
1986,Honduras,2020-03-16,0,0.0
1987,Honduras,2020-03-17,0,0.0
1988,Honduras,2020-03-18,0,0.0
1989,Honduras,2020-03-19,0,0.0
1990,Honduras,2020-03-20,0,0.0
1991,Honduras,2020-03-21,0,0.0
1992,Honduras,2020-03-22,0,0.0
1993,Honduras,2020-03-23,0,0.0
1994,Honduras,2020-03-24,0,0.0
1995,Honduras,2020-03-25,0,0.0
1996,Honduras,2020-03-26,0,0.0
1997,Honduras,2020-03-27,0,0.0
1998,Hungary,2020-03-01,0,0.0
1999,Hungary,2020-03-02,0,0.0
2000,Hungary,2020-03-03,0,0.0
2001,Hungary,2020-03-04,0,0.0
2002,Hungary,2020-03-05,0,0.0
2003,Hungary,2020-03-06,0,0.0
2004,Hungary,2020-03-07,0,0.0
2005,Hungary,2020-03-08,0,0.0
2006,Hungary,2020-03-09,0,0.0
2007,Hungary,2020-03-10,0,0.0
2008,Hungary,2020-03-11,0,0.0
2009,Hungary,2020-03-12,0,0.0
2010,Hungary,2020-03-13,0,0.0
2011,Hungary,2020-03-14,1,1.0
2012,Hungary,2020-03-15,1,0.0
2013,Hungary,2020-03-16,1,0.0
2014,Hungary,2020-03-17,2,1.0
2015,Hungary,2020-03-18,2,0.0
2016,Hungary,2020-03-19,2,0.0
2017,Hungary,2020-03-20,2,0.0
2018,Hungary,2020-03-21,7,5.0
2019,Hungary,2020-03-22,16,9.0
2020,Hungary,2020-03-23,16,0.0
2021,Hungary,2020-03-24,21,5.0
2022,Hungary,2020-03-25,21,0.0
2023,Hungary,2020-03-26,28,7.0
2024,Hungary,2020-03-27,34,6.0
2025,Iceland,2020-03-01,0,0.0
2026,Iceland,2020-03-02,0,0.0
2027,Iceland,2020-03-03,0,0.0
2028,Iceland,2020-03-04,0,0.0
2029,Iceland,2020-03-05,0,0.0
2030,Iceland,2020-03-06,0,0.0
2031,Iceland,2020-03-07,0,0.0
2032,Iceland,2020-03-08,0,0.0
2033,Iceland,2020-03-09,0,0.0
2034,Iceland,2020-03-10,1,1.0
2035,Iceland,2020-03-11,1,0.0
2036,Iceland,2020-03-12,1,0.0
2037,Iceland,2020-03-13,1,0.0
2038,Iceland,2020-03-14,1,0.0
2039,Iceland,2020-03-15,8,7.0
2040,Iceland,2020-03-16,0,-8.0
2041,Iceland,2020-03-17,0,0.0
2042,Iceland,2020-03-18,5,5.0
2043,Iceland,2020-03-19,5,0.0
2044,Iceland,2020-03-20,5,0.0
2045,Iceland,2020-03-21,22,17.0
2046,Iceland,2020-03-22,36,14.0
2047,Iceland,2020-03-23,36,0.0
2048,Iceland,2020-03-24,51,15.0
2049,Iceland,2020-03-25,56,5.0
2050,Iceland,2020-03-26,82,26.0
2051,Iceland,2020-03-27,97,15.0
2052,India,2020-03-01,3,0.0
2053,India,2020-03-02,3,0.0
2054,India,2020-03-03,3,0.0
2055,India,2020-03-04,3,0.0
2056,India,2020-03-05,3,0.0
2057,India,2020-03-06,3,0.0
2058,India,2020-03-07,3,0.0
2059,India,2020-03-08,3,0.0
2060,India,2020-03-09,3,0.0
2061,India,2020-03-10,4,1.0
2062,India,2020-03-11,4,0.0
2063,India,2020-03-12,4,0.0
2064,India,2020-03-13,4,0.0
2065,India,2020-03-14,4,0.0
2066,India,2020-03-15,13,9.0
2067,India,2020-03-16,13,0.0
2068,India,2020-03-17,14,1.0
2069,India,2020-03-18,14,0.0
2070,India,2020-03-19,15,1.0
2071,India,2020-03-20,20,5.0
2072,India,2020-03-21,23,3.0
2073,India,2020-03-22,27,4.0
2074,India,2020-03-23,27,0.0
2075,India,2020-03-24,40,13.0
2076,India,2020-03-25,43,3.0
2077,India,2020-03-26,45,2.0
2078,India,2020-03-27,73,28.0
2079,Indonesia,2020-03-01,0,0.0
2080,Indonesia,2020-03-02,0,0.0
2081,Indonesia,2020-03-03,0,0.0
2082,Indonesia,2020-03-04,0,0.0
2083,Indonesia,2020-03-05,0,0.0
2084,Indonesia,2020-03-06,0,0.0
2085,Indonesia,2020-03-07,0,0.0
2086,Indonesia,2020-03-08,0,0.0
2087,Indonesia,2020-03-09,0,0.0
2088,Indonesia,2020-03-10,2,2.0
2089,Indonesia,2020-03-11,2,0.0
2090,Indonesia,2020-03-12,2,0.0
2091,Indonesia,2020-03-13,2,0.0
2092,Indonesia,2020-03-14,8,6.0
2093,Indonesia,2020-03-15,8,0.0
2094,Indonesia,2020-03-16,8,0.0
2095,Indonesia,2020-03-17,8,0.0
2096,Indonesia,2020-03-18,11,3.0
2097,Indonesia,2020-03-19,11,0.0
2098,Indonesia,2020-03-20,15,4.0
2099,Indonesia,2020-03-21,15,0.0
2100,Indonesia,2020-03-22,29,14.0
2101,Indonesia,2020-03-23,29,0.0
2102,Indonesia,2020-03-24,30,1.0
2103,Indonesia,2020-03-25,31,1.0
2104,Indonesia,2020-03-26,35,4.0
2105,Indonesia,2020-03-27,46,11.0
2106,Iran,2020-03-01,175,0.0
2107,Iran,2020-03-02,291,116.0
2108,Iran,2020-03-03,291,0.0
2109,Iran,2020-03-04,552,261.0
2110,Iran,2020-03-05,739,187.0
2111,Iran,2020-03-06,913,174.0
2112,Iran,2020-03-07,1669,756.0
2113,Iran,2020-03-08,2134,465.0
2114,Iran,2020-03-09,2394,260.0
2115,Iran,2020-03-10,2731,337.0
2116,Iran,2020-03-11,2959,228.0
2117,Iran,2020-03-12,2959,0.0
2118,Iran,2020-03-13,2959,0.0
2119,Iran,2020-03-14,2959,0.0
2120,Iran,2020-03-15,4590,1631.0
2121,Iran,2020-03-16,4590,0.0
2122,Iran,2020-03-17,5389,799.0
2123,Iran,2020-03-18,5389,0.0
2124,Iran,2020-03-19,5710,321.0
2125,Iran,2020-03-20,6745,1035.0
2126,Iran,2020-03-21,7635,890.0
2127,Iran,2020-03-22,7931,296.0
2128,Iran,2020-03-23,7931,0.0
2129,Iran,2020-03-24,8913,982.0
2130,Iran,2020-03-25,9625,712.0
2131,Iran,2020-03-26,10457,832.0
2132,Iran,2020-03-27,11133,676.0
2133,Iraq,2020-03-01,0,0.0
2134,Iraq,2020-03-02,0,0.0
2135,Iraq,2020-03-03,0,0.0
2136,Iraq,2020-03-04,0,0.0
2137,Iraq,2020-03-05,0,0.0
2138,Iraq,2020-03-06,0,0.0
2139,Iraq,2020-03-07,0,0.0
2140,Iraq,2020-03-08,0,0.0
2141,Iraq,2020-03-09,3,3.0
2142,Iraq,2020-03-10,3,0.0
2143,Iraq,2020-03-11,15,12.0
2144,Iraq,2020-03-12,15,0.0
2145,Iraq,2020-03-13,24,9.0
2146,Iraq,2020-03-14,26,2.0
2147,Iraq,2020-03-15,26,0.0
2148,Iraq,2020-03-16,26,0.0
2149,Iraq,2020-03-17,32,6.0
2150,Iraq,2020-03-18,43,11.0
2151,Iraq,2020-03-19,43,0.0
2152,Iraq,2020-03-20,49,6.0
2153,Iraq,2020-03-21,51,2.0
2154,Iraq,2020-03-22,57,6.0
2155,Iraq,2020-03-23,57,0.0
2156,Iraq,2020-03-24,75,18.0
2157,Iraq,2020-03-25,103,28.0
2158,Iraq,2020-03-26,105,2.0
2159,Iraq,2020-03-27,122,17.0
2160,Ireland,2020-03-01,0,0.0
2161,Ireland,2020-03-02,0,0.0
2162,Ireland,2020-03-03,0,0.0
2163,Ireland,2020-03-04,0,0.0
2164,Ireland,2020-03-05,0,0.0
2165,Ireland,2020-03-06,0,0.0
2166,Ireland,2020-03-07,0,0.0
2167,Ireland,2020-03-08,0,0.0
2168,Ireland,2020-03-09,0,0.0
2169,Ireland,2020-03-10,0,0.0
2170,Ireland,2020-03-11,0,0.0
2171,Ireland,2020-03-12,0,0.0
2172,Ireland,2020-03-13,0,0.0
2173,Ireland,2020-03-14,0,0.0
2174,Ireland,2020-03-15,0,0.0
2175,Ireland,2020-03-16,0,0.0
2176,Ireland,2020-03-17,5,5.0
2177,Ireland,2020-03-18,5,0.0
2178,Ireland,2020-03-19,5,0.0
2179,Ireland,2020-03-20,5,0.0
2180,Ireland,2020-03-21,5,0.0
2181,Ireland,2020-03-22,5,0.0
2182,Ireland,2020-03-23,5,0.0
2183,Ireland,2020-03-24,5,0.0
2184,Ireland,2020-03-25,5,0.0
2185,Ireland,2020-03-26,5,0.0
2186,Ireland,2020-03-27,5,0.0
2187,Israel,2020-03-01,1,0.0
2188,Israel,2020-03-02,1,0.0
2189,Israel,2020-03-03,1,0.0
2190,Israel,2020-03-04,1,0.0
2191,Israel,2020-03-05,1,0.0
2192,Israel,2020-03-06,2,1.0
2193,Israel,2020-03-07,2,0.0
2194,Israel,2020-03-08,2,0.0
2195,Israel,2020-03-09,2,0.0
2196,Israel,2020-03-10,4,2.0
2197,Israel,2020-03-11,4,0.0
2198,Israel,2020-03-12,4,0.0
2199,Israel,2020-03-13,4,0.0
2200,Israel,2020-03-14,4,0.0
2201,Israel,2020-03-15,4,0.0
2202,Israel,2020-03-16,4,0.0
2203,Israel,2020-03-17,11,7.0
2204,Israel,2020-03-18,11,0.0
2205,Israel,2020-03-19,11,0.0
2206,Israel,2020-03-20,14,3.0
2207,Israel,2020-03-21,36,22.0
2208,Israel,2020-03-22,37,1.0
2209,Israel,2020-03-23,37,0.0
2210,Israel,2020-03-24,53,16.0
2211,Israel,2020-03-25,58,5.0
2212,Israel,2020-03-26,68,10.0
2213,Israel,2020-03-27,79,11.0
2214,Italy,2020-03-01,83,0.0
2215,Italy,2020-03-02,149,66.0
2216,Italy,2020-03-03,160,11.0
2217,Italy,2020-03-04,276,116.0
2218,Italy,2020-03-05,414,138.0
2219,Italy,2020-03-06,523,109.0
2220,Italy,2020-03-07,589,66.0
2221,Italy,2020-03-08,622,33.0
2222,Italy,2020-03-09,724,102.0
2223,Italy,2020-03-10,724,0.0
2224,Italy,2020-03-11,1045,321.0
2225,Italy,2020-03-12,1045,0.0
2226,Italy,2020-03-13,1439,394.0
2227,Italy,2020-03-14,1966,527.0
2228,Italy,2020-03-15,2335,369.0
2229,Italy,2020-03-16,2749,414.0
2230,Italy,2020-03-17,2941,192.0
2231,Italy,2020-03-18,4025,1084.0
2232,Italy,2020-03-19,4440,415.0
2233,Italy,2020-03-20,4440,0.0
2234,Italy,2020-03-21,6072,1632.0
2235,Italy,2020-03-22,7024,952.0
2236,Italy,2020-03-23,7024,0.0
2237,Italy,2020-03-24,8326,1302.0
2238,Italy,2020-03-25,9362,1036.0
2239,Italy,2020-03-26,10361,999.0
2240,Italy,2020-03-27,10950,589.0
2241,Jamaica,2020-03-01,0,0.0
2242,Jamaica,2020-03-02,0,0.0
2243,Jamaica,2020-03-03,0,0.0
2244,Jamaica,2020-03-04,0,0.0
2245,Jamaica,2020-03-05,0,0.0
2246,Jamaica,2020-03-06,0,0.0
2247,Jamaica,2020-03-07,0,0.0
2248,Jamaica,2020-03-08,0,0.0
2249,Jamaica,2020-03-09,0,0.0
2250,Jamaica,2020-03-10,0,0.0
2251,Jamaica,2020-03-11,0,0.0
2252,Jamaica,2020-03-12,0,0.0
2253,Jamaica,2020-03-13,0,0.0
2254,Jamaica,2020-03-14,0,0.0
2255,Jamaica,2020-03-15,0,0.0
2256,Jamaica,2020-03-16,2,2.0
2257,Jamaica,2020-03-17,2,0.0
2258,Jamaica,2020-03-18,2,0.0
2259,Jamaica,2020-03-19,2,0.0
2260,Jamaica,2020-03-20,2,0.0
2261,Jamaica,2020-03-21,2,0.0
2262,Jamaica,2020-03-22,2,0.0
2263,Jamaica,2020-03-23,2,0.0
2264,Jamaica,2020-03-24,2,0.0
2265,Jamaica,2020-03-25,2,0.0
2266,Jamaica,2020-03-26,2,0.0
2267,Jamaica,2020-03-27,2,0.0
2268,Japan,2020-03-01,32,0.0
2269,Japan,2020-03-02,32,0.0
2270,Japan,2020-03-03,43,11.0
2271,Japan,2020-03-04,43,0.0
2272,Japan,2020-03-05,43,0.0
2273,Japan,2020-03-06,46,3.0
2274,Japan,2020-03-07,76,30.0
2275,Japan,2020-03-08,76,0.0
2276,Japan,2020-03-09,76,0.0
2277,Japan,2020-03-10,101,25.0
2278,Japan,2020-03-11,118,17.0
2279,Japan,2020-03-12,118,0.0
2280,Japan,2020-03-13,118,0.0
2281,Japan,2020-03-14,118,0.0
2282,Japan,2020-03-15,118,0.0
2283,Japan,2020-03-16,144,26.0
2284,Japan,2020-03-17,144,0.0
2285,Japan,2020-03-18,144,0.0
2286,Japan,2020-03-19,150,6.0
2287,Japan,2020-03-20,191,41.0
2288,Japan,2020-03-21,232,41.0
2289,Japan,2020-03-22,235,3.0
2290,Japan,2020-03-23,235,0.0
2291,Japan,2020-03-24,285,50.0
2292,Japan,2020-03-25,310,25.0
2293,Japan,2020-03-26,359,49.0
2294,Japan,2020-03-27,372,13.0
2295,Jordan,2020-03-01,0,0.0
2296,Jordan,2020-03-02,0,0.0
2297,Jordan,2020-03-03,0,0.0
2298,Jordan,2020-03-04,0,0.0
2299,Jordan,2020-03-05,0,0.0
2300,Jordan,2020-03-06,0,0.0
2301,Jordan,2020-03-07,0,0.0
2302,Jordan,2020-03-08,0,0.0
2303,Jordan,2020-03-09,0,0.0
2304,Jordan,2020-03-10,0,0.0
2305,Jordan,2020-03-11,0,0.0
2306,Jordan,2020-03-12,0,0.0
2307,Jordan,2020-03-13,1,1.0
2308,Jordan,2020-03-14,1,0.0
2309,Jordan,2020-03-15,1,0.0
2310,Jordan,2020-03-16,1,0.0
2311,Jordan,2020-03-17,1,0.0
2312,Jordan,2020-03-18,1,0.0
2313,Jordan,2020-03-19,1,0.0
2314,Jordan,2020-03-20,1,0.0
2315,Jordan,2020-03-21,1,0.0
2316,Jordan,2020-03-22,1,0.0
2317,Jordan,2020-03-23,1,0.0
2318,Jordan,2020-03-24,1,0.0
2319,Jordan,2020-03-25,1,0.0
2320,Jordan,2020-03-26,1,0.0
2321,Jordan,2020-03-27,18,17.0
2322,Kazakhstan,2020-03-01,0,0.0
2323,Kazakhstan,2020-03-02,0,0.0
2324,Kazakhstan,2020-03-03,0,0.0
2325,Kazakhstan,2020-03-04,0,0.0
2326,Kazakhstan,2020-03-05,0,0.0
2327,Kazakhstan,2020-03-06,0,0.0
2328,Kazakhstan,2020-03-07,0,0.0
2329,Kazakhstan,2020-03-08,0,0.0
2330,Kazakhstan,2020-03-09,0,0.0
2331,Kazakhstan,2020-03-10,0,0.0
2332,Kazakhstan,2020-03-11,0,0.0
2333,Kazakhstan,2020-03-12,0,0.0
2334,Kazakhstan,2020-03-13,0,0.0
2335,Kazakhstan,2020-03-14,0,0.0
2336,Kazakhstan,2020-03-15,0,0.0
2337,Kazakhstan,2020-03-16,0,0.0
2338,Kazakhstan,2020-03-17,0,0.0
2339,Kazakhstan,2020-03-18,0,0.0
2340,Kazakhstan,2020-03-19,0,0.0
2341,Kazakhstan,2020-03-20,0,0.0
2342,Kazakhstan,2020-03-21,0,0.0
2343,Kazakhstan,2020-03-22,0,0.0
2344,Kazakhstan,2020-03-23,0,0.0
2345,Kazakhstan,2020-03-24,0,0.0
2346,Kazakhstan,2020-03-25,0,0.0
2347,Kazakhstan,2020-03-26,2,2.0
2348,Kazakhstan,2020-03-27,3,1.0
2349,Kenya,2020-03-01,0,0.0
2350,Kenya,2020-03-02,0,0.0
2351,Kenya,2020-03-03,0,0.0
2352,Kenya,2020-03-04,0,0.0
2353,Kenya,2020-03-05,0,0.0
2354,Kenya,2020-03-06,0,0.0
2355,Kenya,2020-03-07,0,0.0
2356,Kenya,2020-03-08,0,0.0
2357,Kenya,2020-03-09,0,0.0
2358,Kenya,2020-03-10,0,0.0
2359,Kenya,2020-03-11,0,0.0
2360,Kenya,2020-03-12,0,0.0
2361,Kenya,2020-03-13,0,0.0
2362,Kenya,2020-03-14,0,0.0
2363,Kenya,2020-03-15,0,0.0
2364,Kenya,2020-03-16,0,0.0
2365,Kenya,2020-03-17,0,0.0
2366,Kenya,2020-03-18,0,0.0
2367,Kenya,2020-03-19,0,0.0
2368,Kenya,2020-03-20,0,0.0
2369,Kenya,2020-03-21,0,0.0
2370,Kenya,2020-03-22,0,0.0
2371,Kenya,2020-03-23,0,0.0
2372,Kenya,2020-03-24,0,0.0
2373,Kenya,2020-03-25,1,1.0
2374,Kenya,2020-03-26,1,0.0
2375,Kenya,2020-03-27,1,0.0
2376,"Korea, South",2020-03-01,30,0.0
2377,"Korea, South",2020-03-02,30,0.0
2378,"Korea, South",2020-03-03,30,0.0
2379,"Korea, South",2020-03-04,41,11.0
2380,"Korea, South",2020-03-05,41,0.0
2381,"Korea, South",2020-03-06,135,94.0
2382,"Korea, South",2020-03-07,135,0.0
2383,"Korea, South",2020-03-08,118,-17.0
2384,"Korea, South",2020-03-09,118,0.0
2385,"Korea, South",2020-03-10,247,129.0
2386,"Korea, South",2020-03-11,288,41.0
2387,"Korea, South",2020-03-12,333,45.0
2388,"Korea, South",2020-03-13,510,177.0
2389,"Korea, South",2020-03-14,510,0.0
2390,"Korea, South",2020-03-15,510,0.0
2391,"Korea, South",2020-03-16,1137,627.0
2392,"Korea, South",2020-03-17,1407,270.0
2393,"Korea, South",2020-03-18,1540,133.0
2394,"Korea, South",2020-03-19,1540,0.0
2395,"Korea, South",2020-03-20,1540,0.0
2396,"Korea, South",2020-03-21,1540,0.0
2397,"Korea, South",2020-03-22,2909,1369.0
2398,"Korea, South",2020-03-23,2909,0.0
2399,"Korea, South",2020-03-24,3507,598.0
2400,"Korea, South",2020-03-25,3730,223.0
2401,"Korea, South",2020-03-26,4144,414.0
2402,"Korea, South",2020-03-27,4528,384.0
2403,Kosovo,2020-03-01,0,0.0
2404,Kosovo,2020-03-02,0,0.0
2405,Kosovo,2020-03-03,0,0.0
2406,Kosovo,2020-03-04,0,0.0
2407,Kosovo,2020-03-05,0,0.0
2408,Kosovo,2020-03-06,0,0.0
2409,Kosovo,2020-03-07,0,0.0
2410,Kosovo,2020-03-08,0,0.0
2411,Kosovo,2020-03-09,0,0.0
2412,Kosovo,2020-03-10,0,0.0
2413,Kosovo,2020-03-11,0,0.0
2414,Kosovo,2020-03-12,0,0.0
2415,Kosovo,2020-03-13,0,0.0
2416,Kosovo,2020-03-14,0,0.0
2417,Kosovo,2020-03-15,0,0.0
2418,Kosovo,2020-03-16,0,0.0
2419,Kosovo,2020-03-17,0,0.0
2420,Kosovo,2020-03-18,0,0.0
2421,Kosovo,2020-03-19,0,0.0
2422,Kosovo,2020-03-20,0,0.0
2423,Kosovo,2020-03-21,0,0.0
2424,Kosovo,2020-03-22,0,0.0
2425,Kosovo,2020-03-23,0,0.0
2426,Kosovo,2020-03-24,0,0.0
2427,Kosovo,2020-03-25,0,0.0
2428,Kosovo,2020-03-26,0,0.0
2429,Kosovo,2020-03-27,1,1.0
2430,Kuwait,2020-03-01,0,0.0
2431,Kuwait,2020-03-02,0,0.0
2432,Kuwait,2020-03-03,0,0.0
2433,Kuwait,2020-03-04,0,0.0
2434,Kuwait,2020-03-05,0,0.0
2435,Kuwait,2020-03-06,0,0.0
2436,Kuwait,2020-03-07,0,0.0
2437,Kuwait,2020-03-08,1,1.0
2438,Kuwait,2020-03-09,1,0.0
2439,Kuwait,2020-03-10,1,0.0
2440,Kuwait,2020-03-11,2,1.0
2441,Kuwait,2020-03-12,5,3.0
2442,Kuwait,2020-03-13,5,0.0
2443,Kuwait,2020-03-14,5,0.0
2444,Kuwait,2020-03-15,5,0.0
2445,Kuwait,2020-03-16,9,4.0
2446,Kuwait,2020-03-17,9,0.0
2447,Kuwait,2020-03-18,15,6.0
2448,Kuwait,2020-03-19,18,3.0
2449,Kuwait,2020-03-20,18,0.0
2450,Kuwait,2020-03-21,27,9.0
2451,Kuwait,2020-03-22,27,0.0
2452,Kuwait,2020-03-23,27,0.0
2453,Kuwait,2020-03-24,39,12.0
2454,Kuwait,2020-03-25,43,4.0
2455,Kuwait,2020-03-26,49,6.0
2456,Kuwait,2020-03-27,57,8.0
2457,Kyrgyzstan,2020-03-01,0,0.0
2458,Kyrgyzstan,2020-03-02,0,0.0
2459,Kyrgyzstan,2020-03-03,0,0.0
2460,Kyrgyzstan,2020-03-04,0,0.0
2461,Kyrgyzstan,2020-03-05,0,0.0
2462,Kyrgyzstan,2020-03-06,0,0.0
2463,Kyrgyzstan,2020-03-07,0,0.0
2464,Kyrgyzstan,2020-03-08,0,0.0
2465,Kyrgyzstan,2020-03-09,0,0.0
2466,Kyrgyzstan,2020-03-10,0,0.0
2467,Kyrgyzstan,2020-03-11,0,0.0
2468,Kyrgyzstan,2020-03-12,0,0.0
2469,Kyrgyzstan,2020-03-13,0,0.0
2470,Kyrgyzstan,2020-03-14,0,0.0
2471,Kyrgyzstan,2020-03-15,0,0.0
2472,Kyrgyzstan,2020-03-16,0,0.0
2473,Kyrgyzstan,2020-03-17,0,0.0
2474,Kyrgyzstan,2020-03-18,0,0.0
2475,Kyrgyzstan,2020-03-19,0,0.0
2476,Kyrgyzstan,2020-03-20,0,0.0
2477,Kyrgyzstan,2020-03-21,0,0.0
2478,Kyrgyzstan,2020-03-22,0,0.0
2479,Kyrgyzstan,2020-03-23,0,0.0
2480,Kyrgyzstan,2020-03-24,0,0.0
2481,Kyrgyzstan,2020-03-25,0,0.0
2482,Kyrgyzstan,2020-03-26,0,0.0
2483,Kyrgyzstan,2020-03-27,0,0.0
2484,Laos,2020-03-01,0,0.0
2485,Laos,2020-03-02,0,0.0
2486,Laos,2020-03-03,0,0.0
2487,Laos,2020-03-04,0,0.0
2488,Laos,2020-03-05,0,0.0
2489,Laos,2020-03-06,0,0.0
2490,Laos,2020-03-07,0,0.0
2491,Laos,2020-03-08,0,0.0
2492,Laos,2020-03-09,0,0.0
2493,Laos,2020-03-10,0,0.0
2494,Laos,2020-03-11,0,0.0
2495,Laos,2020-03-12,0,0.0
2496,Laos,2020-03-13,0,0.0
2497,Laos,2020-03-14,0,0.0
2498,Laos,2020-03-15,0,0.0
2499,Laos,2020-03-16,0,0.0
2500,Laos,2020-03-17,0,0.0
2501,Laos,2020-03-18,0,0.0
2502,Laos,2020-03-19,0,0.0
2503,Laos,2020-03-20,0,0.0
2504,Laos,2020-03-21,0,0.0
2505,Laos,2020-03-22,0,0.0
2506,Laos,2020-03-23,0,0.0
2507,Laos,2020-03-24,0,0.0
2508,Laos,2020-03-25,0,0.0
2509,Laos,2020-03-26,0,0.0
2510,Laos,2020-03-27,0,0.0
2511,Latvia,2020-03-01,0,0.0
2512,Latvia,2020-03-02,0,0.0
2513,Latvia,2020-03-03,0,0.0
2514,Latvia,2020-03-04,0,0.0
2515,Latvia,2020-03-05,0,0.0
2516,Latvia,2020-03-06,0,0.0
2517,Latvia,2020-03-07,0,0.0
2518,Latvia,2020-03-08,0,0.0
2519,Latvia,2020-03-09,0,0.0
2520,Latvia,2020-03-10,1,1.0
2521,Latvia,2020-03-11,1,0.0
2522,Latvia,2020-03-12,1,0.0
2523,Latvia,2020-03-13,1,0.0
2524,Latvia,2020-03-14,1,0.0
2525,Latvia,2020-03-15,1,0.0
2526,Latvia,2020-03-16,1,0.0
2527,Latvia,2020-03-17,1,0.0
2528,Latvia,2020-03-18,1,0.0
2529,Latvia,2020-03-19,1,0.0
2530,Latvia,2020-03-20,1,0.0
2531,Latvia,2020-03-21,1,0.0
2532,Latvia,2020-03-22,1,0.0
2533,Latvia,2020-03-23,1,0.0
2534,Latvia,2020-03-24,1,0.0
2535,Latvia,2020-03-25,1,0.0
2536,Latvia,2020-03-26,1,0.0
2537,Latvia,2020-03-27,1,0.0
2538,Lebanon,2020-03-01,0,0.0
2539,Lebanon,2020-03-02,0,0.0
2540,Lebanon,2020-03-03,0,0.0
2541,Lebanon,2020-03-04,1,1.0
2542,Lebanon,2020-03-05,1,0.0
2543,Lebanon,2020-03-06,1,0.0
2544,Lebanon,2020-03-07,1,0.0
2545,Lebanon,2020-03-08,1,0.0
2546,Lebanon,2020-03-09,1,0.0
2547,Lebanon,2020-03-10,1,0.0
2548,Lebanon,2020-03-11,1,0.0
2549,Lebanon,2020-03-12,1,0.0
2550,Lebanon,2020-03-13,1,0.0
2551,Lebanon,2020-03-14,1,0.0
2552,Lebanon,2020-03-15,1,0.0
2553,Lebanon,2020-03-16,1,0.0
2554,Lebanon,2020-03-17,3,2.0
2555,Lebanon,2020-03-18,3,0.0
2556,Lebanon,2020-03-19,4,1.0
2557,Lebanon,2020-03-20,4,0.0
2558,Lebanon,2020-03-21,4,0.0
2559,Lebanon,2020-03-22,8,4.0
2560,Lebanon,2020-03-23,8,0.0
2561,Lebanon,2020-03-24,8,0.0
2562,Lebanon,2020-03-25,20,12.0
2563,Lebanon,2020-03-26,23,3.0
2564,Lebanon,2020-03-27,27,4.0
2565,Liberia,2020-03-01,0,0.0
2566,Liberia,2020-03-02,0,0.0
2567,Liberia,2020-03-03,0,0.0
2568,Liberia,2020-03-04,0,0.0
2569,Liberia,2020-03-05,0,0.0
2570,Liberia,2020-03-06,0,0.0
2571,Liberia,2020-03-07,0,0.0
2572,Liberia,2020-03-08,0,0.0
2573,Liberia,2020-03-09,0,0.0
2574,Liberia,2020-03-10,0,0.0
2575,Liberia,2020-03-11,0,0.0
2576,Liberia,2020-03-12,0,0.0
2577,Liberia,2020-03-13,0,0.0
2578,Liberia,2020-03-14,0,0.0
2579,Liberia,2020-03-15,0,0.0
2580,Liberia,2020-03-16,0,0.0
2581,Liberia,2020-03-17,0,0.0
2582,Liberia,2020-03-18,0,0.0
2583,Liberia,2020-03-19,0,0.0
2584,Liberia,2020-03-20,0,0.0
2585,Liberia,2020-03-21,0,0.0
2586,Liberia,2020-03-22,0,0.0
2587,Liberia,2020-03-23,0,0.0
2588,Liberia,2020-03-24,0,0.0
2589,Liberia,2020-03-25,0,0.0
2590,Liberia,2020-03-26,0,0.0
2591,Liberia,2020-03-27,0,0.0
2592,Libya,2020-03-01,0,0.0
2593,Libya,2020-03-02,0,0.0
2594,Libya,2020-03-03,0,0.0
2595,Libya,2020-03-04,0,0.0
2596,Libya,2020-03-05,0,0.0
2597,Libya,2020-03-06,0,0.0
2598,Libya,2020-03-07,0,0.0
2599,Libya,2020-03-08,0,0.0
2600,Libya,2020-03-09,0,0.0
2601,Libya,2020-03-10,0,0.0
2602,Libya,2020-03-11,0,0.0
2603,Libya,2020-03-12,0,0.0
2604,Libya,2020-03-13,0,0.0
2605,Libya,2020-03-14,0,0.0
2606,Libya,2020-03-15,0,0.0
2607,Libya,2020-03-16,0,0.0
2608,Libya,2020-03-17,0,0.0
2609,Libya,2020-03-18,0,0.0
